name,school,weight,year,seed,wrestler_id,participant_id
greg|schaefer,indiana (in),125,2002,0.0,43285.0,310da1df-da5e-471e-b6f0-7bf304c9b3ed
aj|grant,michigan,125,2002,10.0,2517.0,a474f8d4-dcf2-4e42-8ab9-1f35fcc94768
matt|ridings,oklahoma,125,2002,6.0,77309.0,8a081929-372e-4db6-a05b-fd82bd3f7b01
twan|pham,illinois,125,2002,12.0,108035.0,f7ac7aa2-e483-43f5-a8c3-1a00b4590965
shawn|bunch,edinboro (pa),125,2002,0.0,98772.0,dee16a00-edc7-4c47-9d04-75dc96c3191e
chris|williams,michigan state,125,2002,0.0,22605.0,12a067ef-b0ff-4265-91b8-6a4373744fe5
leroy|vega,minnesota,125,2002,2.0,70292.0,d3736141-76b1-4860-90e0-ae95b4a7bee0
heath|mckim,air force (co),125,2002,0.0,44760.0,b163b7e7-4131-4b0a-9f6c-619078fb1962
matt|sanchez,california-bakersfield,125,2002,0.0,77343.0,e6eb7776-c659-467f-affb-c79c1b66488e
mason|lenhard,pennsylvania,125,2002,0.0,76397.0,244f4c3f-ba0e-4f1e-83d1-761c2d29a18b
chris|rodrigues,north carolina,125,2002,0.0,22418.0,66bfafad-d22f-49bc-abf0-70b9af88a881
tommy|hoang,duke (nc),125,2002,0.0,106139.0,c7b9885e-caed-466c-8543-38609cf2525b
mario|stuart,lehigh (pa),125,2002,0.0,74851.0,9fea63d0-5c9e-49f4-b9b1-677e928fda53
jose|leon,boston (ma),125,2002,0.0,59622.0,a50350cd-a92e-48b6-beaf-0b6dfca8d161
nathan|peterson,stanford (ca),125,2002,0.0,83580.0,fa54f0b8-2b6e-437a-942f-43b7c39334e7
rob|rebmann,drexel (pa),125,2002,0.0,92188.0,6bf43645-42bd-4045-8aea-90f916b60d66
marlon|felton,northern illinois,125,2002,0.0,75933.0,b0cdbb8b-1ae0-4c32-b97a-5baad6ba302d
johnny|thompson,oklahoma state,133,2002,2.0,58537.0,9ec7cea8-b255-48ea-ba91-a9698f84d3b7
witt|durden,oklahoma,133,2002,3.0,111205.0,ba906af4-fa44-4560-a885-7b39cf2a0d22
david|douglas,arizona state,133,2002,5.0,30055.0,f091d5ca-c900-42e1-b15b-0271c9006a24
zach|roberson,iowa state,133,2002,9.0,112079.0,3268eb29-4457-421f-822c-3d152f8c37b8
cliff|moore,iowa,133,2002,6.0,23716.0,9dc64b5e-f444-40e7-b620-636106539f67
jeff|ratliff,ohio state,133,2002,7.0,52307.0,c9c1d332-0ab6-4e1e-85ea-c2f8a6c40df8
ryan|lewis,minnesota,133,2002,1.0,94819.0,9d91c331-0109-4142-97cd-bd4c6da244d2
kevin|black,wisconsin,133,2002,4.0,65770.0,edf955ea-1ef4-4da9-8e77-b9f4491ca821
chad|hay,illinois,133,2002,11.0,20277.0,9454f033-64c4-48d8-84a6-99a3f053bb76
travis|drake,appalachian state (nc),133,2002,0.0,106858.0,dad6d173-2c06-49ea-9b83-3dc694c96a6a
jordan|webster,central michigan,133,2002,0.0,59434.0,19869b3a-44d3-4576-a774-a622f081b104
phil|mansueto,cleveland state (oh),133,2002,10.0,88372.0,cd44b122-02df-4337-8ced-297f8721da71
chris|spealler,lock haven (pa),133,2002,0.0,22484.0,34f192e0-512f-4e8c-8c7e-8e5ce5b7219e
marat|tomaev,pennsylvania state,133,2002,0.0,74203.0,4406610a-989c-4ae4-b3f6-bffdad525488
urijah|faber,california-davis,133,2002,0.0,108988.0,95c13ec9-5abc-4840-9514-f4077f5bd0ea
foley|dowd,michigan,133,2002,8.0,39364.0,d89b8ecd-c0dc-4c76-82ec-b1b7fb33948c
joe|cristaldi,drexel (pa),133,2002,0.0,55605.0,c17ab755-26b7-4e83-be37-a5863001c7a2
anthony|carrizales,ohio,133,2002,0.0,7492.0,edf1502b-fda5-407e-9dd4-245a3043c4b0
shawn|amistade,pittsburgh (pa),133,2002,0.0,98746.0,a65f7c26-6de6-4f9c-8d41-0a4171f4ae01
dan|hyman,lehigh (pa),133,2002,0.0,27463.0,a511aed3-1873-40c4-bdcd-d0cf48c5da6c
jesse|brock,boise state (id),133,2002,0.0,53653.0,cb66933c-f29a-4059-8171-29a981a69ea2
david|hoffman,virginia tech,133,2002,0.0,30175.0,fd1e8321-6fc2-4cc5-8347-bb2d06aafa38
pat|dowty,eastern illinois,133,2002,0.0,86744.0,b6384138-491f-409a-ac40-2deb8526b395
cory|ace,edinboro (pa),133,2002,0.0,25531.0,f246b377-d9e9-4d77-91b2-d5cbeb3757cb
jason|harless,oregon,133,2002,0.0,50644.0,24a023a3-3cac-45b4-949e-008cbac79efa
aaron|holker,iowa state,141,2002,5.0,760.0,350907c7-6d28-441e-8433-8b1e712df507
cedric|haymon,california-poly,141,2002,6.0,20087.0,0ab05b77-4f4e-4e9f-8f9f-51811bc9de7b
nate|parker,oklahoma,141,2002,0.0,83293.0,0d86b106-d99f-462e-95f2-564b730375a3
chad|erikson,minnesota,141,2002,8.0,20251.0,9aa5ae2f-cac8-4d7c-a909-ddad57826d24
dylan|long,northern iowa,141,2002,4.0,34889.0,e78b05b2-a1d5-40e5-b136-128e0c543d80
mark|conley,navy (md),141,2002,1.0,75149.0,891f279b-c601-4543-87de-a7f2efcbb379
eric|larkin,arizona state,141,2002,2.0,37660.0,deeafeff-4e21-4cda-aa89-eb6d308571fc
jp|reese,missouri,141,2002,0.0,60878.0,b83d687f-c8ba-4aac-9e55-bee2379f326a
john|giacche,northwestern (il),141,2002,0.0,57362.0,5dcce397-2eed-412d-97c6-8f8a53f7349e
robert|sessley,ohio state,141,2002,11.0,92719.0,aac222c1-d5b3-49b7-b85f-1a42cb34165f
mike|maney,lock haven (pa),141,2002,0.0,80808.0,1136c1c5-f8bd-4919-83b4-8cf4daf47006
shane|cunanan,west virginia,141,2002,9.0,98392.0,ce2c5526-e587-404a-85a2-05674cd1607a
coyte|cooper,indiana (in),141,2002,12.0,25762.0,dc695de8-3fa8-435d-ad98-e07bc0bad4b4
sean|gray,virginia tech,141,2002,3.0,97658.0,da64af31-b597-406f-b46a-740b05f1d3d3
phillip|simpson,army (ny),141,2002,10.0,88535.0,23a0fb34-86b9-4074-9af3-6052dd6c1e7b
gabe|vigil,boise state (id),141,2002,0.0,40295.0,22a6e5bc-6e20-488e-85cc-433f5c7e4b12
mark|disalvo,virginia military,141,2002,0.0,75194.0,83a82b3c-d68e-4e74-999c-a8d8e8ad78f2
grant|hoerr,wisconsin,141,2002,0.0,42851.0,b38c8b09-057d-4bd2-8228-decde816b31f
rob|becker,george mason (va),141,2002,0.0,92048.0,4556cd79-19cc-47cd-91b5-fbfad37b461f
brian|watson,oregon,141,2002,0.0,16180.0,271c45f5-5964-4234-b699-72e834a6b1fa
jason|mester,central michigan,141,2002,0.0,50791.0,1c0187c1-0395-46a6-85fe-8d407978c731
darnell|ruffin,eastern michigan,141,2002,0.0,28768.0,88965592-9ad2-48b8-a5b9-c5b8129b24f0
luke|moffitt,iowa,141,2002,7.0,72527.0,17d89b71-94f9-4d66-98bd-7f776cf8df0a
chad|caros,edinboro (pa),141,2002,0.0,20212.0,1e85e0b3-c071-4178-8e0e-88689a835248
clint|frease,brown (ri),141,2002,0.0,23776.0,0a451b54-1993-46ad-826d-f247df736e1a
jared|sullivan,tennessee-chattanooga,141,2002,0.0,50062.0,eb72a475-8d0e-4472-a411-59e907bfb907
jared|lawrence,minnesota,149,2002,2.0,49992.0,e6362a13-6b69-4bfe-b733-075c3279dbd4
jesse|jantzen,harvard (ma),149,2002,5.0,53729.0,b7abbd41-485d-462e-b13d-cbd328c6c9a4
jamarr|billman,lock haven (pa),149,2002,3.0,48996.0,45fcbcf7-ad62-49e1-ae57-f4fa1a14a64a
mike|zadick,iowa,149,2002,1.0,81584.0,cb7eab9b-e39d-4472-8f88-c563a11b0ba3
jake|percival,ohio,149,2002,8.0,48719.0,3a2d5535-9235-4bfd-86ab-4a15cf4f0d91
bill|maldonado,iowa state,149,2002,7.0,11871.0,949fab98-3496-4f12-9aaf-84e6f625d075
jared|frayer,oklahoma,149,2002,4.0,49942.0,3c008df0-357b-4769-bbfd-029834009d54
mike|kulczycki,michigan,149,2002,6.0,80701.0,1667eb6f-3890-408f-88b2-0c9f2c6c38b2
adrian|austin,george mason (va),149,2002,0.0,2049.0,4a95baec-24d1-4671-bd54-d06171c73d3f
jerrod|sanders,oklahoma state,149,2002,11.0,53298.0,e26637af-0a47-4b91-b978-309ebe83958c
keaton|anderson,ohio state,149,2002,9.0,64175.0,54b6b217-f988-4350-8763-caa6c0f48e33
karl|nadolsky,michigan state,149,2002,0.0,63036.0,d090c005-ece1-45a5-81ad-9a6b40b13bda
collin|robertson,boise state (id),149,2002,0.0,24736.0,b08e042e-688a-4721-81b6-8527e965d81d
justin|giovinco,pittsburgh (pa),149,2002,0.0,61569.0,346bbd1f-604c-401d-bbd5-4de2e2d9255a
scott|frohardt,air force (co),149,2002,12.0,97129.0,e3832062-57c7-4b38-8c49-59480e1e1174
joe|henson,pennsylvania,149,2002,10.0,55834.0,46c4322d-9d3c-48a3-9bd1-9d1ae9055b07
jake|giamoni,north carolina state,149,2002,0.0,48509.0,920fa59b-1d47-4ecf-9d5c-03f711013a1a
marc|hoffer,american (dc),149,2002,0.0,74248.0,2031bbf6-96d1-46c2-9465-5b7e8d3c0be0
billy|smith,west virginia,149,2002,0.0,12273.0,96786955-81c0-4989-b7f8-dad363b8c0ea
nate|wachter,pennsylvania state,149,2002,0.0,83360.0,d4f4dd13-6884-4ec3-a1c6-70efce09049c
travis|shufelt,nebraska,149,2002,0.0,107018.0,3f311e70-4b4c-4ef4-8c48-578c4d6f97b1
matt|gentry,stanford (ca),149,2002,0.0,76859.0,82db7e85-7dc6-4321-bc25-4ab649cd05a7
ty|morgan,central michigan,149,2002,0.0,108093.0,81bbe254-90e0-415e-8a8c-43d000fd84f0
jason|debruin,hofstra (ny),149,2002,0.0,50550.0,1d53b0c7-6552-42bb-bc78-9faed076cf3a
luke|becker,minnesota,157,2002,3.0,72347.0,0db06fad-5b26-493a-8cbd-e9f05778808d
yoshi|nakamura,pennsylvania,157,2002,2.0,111639.0,2481407c-d407-4054-96ea-d57f7a512411
eric 'scott'|owen,northern illinois,157,2002,5.0,37405.0,df1e6c71-50d3-49df-8f1f-4ef3986afe34
gray|maynard,michigan state,157,2002,9.0,42925.0,8f0b5789-991a-4068-ae28-6f357f541280
griff|powell,illinois,157,2002,10.0,43450.0,7ba26e15-57e3-4454-8a37-5c940dfcd256
shane|roller,oklahoma state,157,2002,4.0,98492.0,cf5f6e19-3840-42ef-b863-5dece654738c
ryan|bertin,michigan,157,2002,6.0,94436.0,490a2566-024d-4f97-9c48-59ee633721b8
bryan|snyder,nebraska,157,2002,1.0,17478.0,f67010a9-1eba-4705-808f-52564ff9576c
tim|foley,virginia,157,2002,0.0,104270.0,3171e0b8-fc92-4627-ac6b-3c76929f45c3
josh|janson,ohio state,157,2002,12.0,60227.0,611510ec-b2af-4fc3-9a32-b278ca080975
derek|jenkins,rider (nj),157,2002,11.0,31607.0,9f43563e-8f75-49fe-bcaa-bba9ee2c9827
adam|britt,virginia military,157,2002,0.0,1413.0,eb38b38a-3e76-4709-a3a7-03bbe4847647
brad|harper,purdue (in),157,2002,0.0,13705.0,a8381a65-6702-4a2a-9a97-cd94704a352f
matt|anderson,iowa,157,2002,8.0,76555.0,8153c6f8-7173-4d35-8588-765882e3ce33
jeremy|reitz,clarion (pa),157,2002,0.0,53110.0,7f9c8f73-c961-4751-abda-6176b5e3fec7
tony|overstake,oregon,157,2002,0.0,106497.0,0e9d9363-c3ce-442f-bdaf-d525e8555947
jeremiah 'jj'|jarvis,california-davis,157,2002,0.0,52895.0,1992f42a-0644-4a1c-b3bc-e219c7664694
pj|boccia,appalachian state (nc),157,2002,0.0,88632.0,a954be5c-9a97-4e0d-84e0-d3f03fc2f736
doug|cieleski,oklahoma,157,2002,0.0,33773.0,bc9e805f-2ed7-4b35-aa5a-1a7c3c6a88c9
mike|tolar,kent state (oh),157,2002,0.0,81433.0,ed93e222-357e-41b2-9109-305eafc27863
ryan|yates,edinboro (pa),157,2002,0.0,95183.0,9caa0f74-6afe-4cb0-b8cc-3bdbc397ec2e
rocky|smart,arizona state,157,2002,0.0,92944.0,88bf5cfc-5621-4c6c-afda-ae2a7b1c3c1c
warren|stout,lehigh (pa),157,2002,0.0,110284.0,43b08b84-906d-437f-9a8c-ab1a949e4955
joe|carr jr.,west virginia,157,2002,7.0,55548.0,5808ef2d-4d90-4a91-804d-61298ed13236
gabe|webster,cornell (ny),157,2002,0.0,40296.0,47d77115-cf31-4053-91c9-3d66d314a2de
joe|heskett,iowa state,165,2002,1.0,55841.0,6bfdbdec-100f-4723-be04-57d54c3f2600
tyrone|lewis,oklahoma state,165,2002,3.0,108886.0,59df2ad7-41eb-43ae-8da2-50206f7f8586
mark|fee,appalachian state (nc),165,2002,0.0,75244.0,6bf8e079-8af4-4ef4-86d6-054e76d5670f
josh|henson,pennsylvania,165,2002,5.0,60192.0,30dffc7e-9725-4e73-b933-e90bf60fd993
matt|lackey,illinois,165,2002,2.0,77036.0,53cf97e6-7962-4ff1-8207-aad1811597ee
chris 'doc'|vecchio,pennsylvania state,165,2002,11.0,21759.0,d0906ff1-f878-4f58-b252-093c7f3cae12
eugene|harris,oregon,165,2002,7.0,38605.0,bff85ebf-d6a1-485a-a9d7-d66d0901ed90
robbie|waller,oklahoma,165,2002,9.0,92297.0,3941fc66-ca0d-4d26-aa0a-7badb58082a4
charles|martelli,michigan,165,2002,0.0,20848.0,60cb4fd9-d4dd-42f4-bcbd-7f09b268b864
john|clark,ohio state,165,2002,8.0,57095.0,e0622aea-ae89-46b3-9eaf-016a84d0218a
matt|king,edinboro (pa),165,2002,10.0,77004.0,961aeffd-e888-4691-887b-2824b76135aa
nate|baker,minnesota,165,2002,0.0,83133.0,72ae5fd2-f522-48af-90da-a02c5995c19d
tyron|woodley,missouri,165,2002,0.0,108871.0,e15dc988-b80e-4e18-9330-6d6e45fb74a7
burt|pierson,california-davis,165,2002,0.0,17856.0,5154d859-7d72-4930-af23-24da654aa251
nick|frost,arizona state,165,2002,0.0,84505.0,724bc040-682d-4ea5-a988-6c521303ab3e
nick|nemeth,kent state (oh),165,2002,12.0,84777.0,0c1b7c3c-7791-4194-bffb-9fef63074aae
oscar|santiago,purdue (in),165,2002,0.0,86240.0,c009bee8-cd54-4d3b-b2a6-7a767b6a5d43
chris|vitale,lehigh (pa),165,2002,6.0,22567.0,859c6bf5-164f-42c2-9315-8658ab70c22a
pierre|pryor,north carolina state,165,2002,0.0,88595.0,e81e3998-271b-40d9-8e02-7c5184cbc5d3
carl|fronhofer,pittsburgh (pa),165,2002,0.0,19045.0,66005ab8-6d00-46b6-a423-f5fd7bf79424
nate|lawrenz,northern iowa,165,2002,0.0,83266.0,db0c3028-b5b2-4942-9c74-53fb7a5f567b
pat|o'donnell,harvard (ma),165,2002,0.0,86893.0,7cf684ee-9c72-4512-8f66-a806b794e337
bill|boeh,duquesne (pa),165,2002,0.0,11544.0,ccbd5710-582f-49af-b4e0-ba2ee03a2a75
tom|mcmath,west virginia,165,2002,4.0,105728.0,ef1932ad-0aaa-416f-b84c-1bdf296c7d41
greg|jones,west virginia,174,2002,2.0,43153.0,bc398d20-8be3-479b-ad39-e5c3fabc385d
josh|koscheck,edinboro (pa),174,2002,3.0,60261.0,0824d9fa-f3e2-4d7c-907b-06ffd2ef7119
erick 'otto'|olson,michigan,174,2002,1.0,37960.0,f8d4120d-b0ad-4702-9c8b-dce4d8934363
terry|parham,air force (co),174,2002,0.0,103516.0,aa2fcda3-33cc-4e49-ba9a-073e1fb08c79
rick|springman,pennsylvania,174,2002,6.0,91598.0,718dc974-f79a-45bd-9623-dfa085ea048d
john|kopnisky,missouri,174,2002,12.0,57608.0,a674be9c-bb6f-46f3-86de-f7956c7b5ee5
greg|parker,princeton (nj),174,2002,4.0,43230.0,4aeabaec-b376-4d5d-90b9-810df48e534c
ryan|lange,purdue (in),174,2002,9.0,94803.0,4f3fe0e3-6d1e-44d4-953d-432431a8866f
tyler|nixt,iowa,174,2002,7.0,108582.0,10d51358-2e63-4788-ba80-471b4102b069
andrew|roy,rutgers (nj),174,2002,0.0,6254.0,27e39147-e93d-4488-9408-c8ff2161f710
nathan|coy,oregon state,174,2002,11.0,83455.0,da82059f-868c-4b51-9a73-56c16c5bb91c
ty|wilcox,oklahoma state,174,2002,10.0,108134.0,e2014ce5-08da-4d57-abfd-a2b4d487ecd9
matt|erwin,virginia military,174,2002,0.0,76785.0,560b100b-1475-47e6-90ff-467fa056df98
nick|passolano,iowa state,174,2002,0.0,84811.0,821c758a-7099-4e38-a576-bc74a3755dd5
michael|barger,oklahoma,174,2002,0.0,79046.0,2aefb6cf-45d4-440d-99ba-e6c90c8074f4
jacob|volkmann,minnesota,174,2002,8.0,47909.0,8bcb8fcd-0e55-42a5-ad82-f0658717b523
tony|gansen,central michigan,174,2002,0.0,106360.0,6fb77e50-85b3-46d0-9538-57bd9602fb49
ralph|everett,hofstra (ny),174,2002,0.0,89335.0,bb6e1aa8-9070-46f4-b9a5-24497d0cd1c1
luke|moore,ohio,174,2002,0.0,72530.0,aeb870ec-cf09-489a-8632-39567cca821a
gerald|harris,cleveland state (oh),174,2002,0.0,41984.0,73f72d0f-951c-4279-8cc2-6a181895b729
steve|strange,california-poly,174,2002,0.0,101389.0,267ba6c9-ab24-4fbf-9319-e3fdf8b91d5b
ben|chunko,drexel (pa),174,2002,0.0,10790.0,37c00382-b885-4d1f-9659-58d743760d14
lantz|nixon,campbell (nc),174,2002,0.0,68957.0,a6eec8f8-c0a6-404c-ad57-cfc964cb6c82
jim|stanec,cornell (ny),174,2002,0.0,54936.0,c2f1b311-d48e-4eb2-81b5-9aa15f59e6ad
brian|glynn,illinois,174,2002,0.0,15778.0,07b9fcd1-f129-409a-9bc4-a73e85047f6c
jeff|rusak,old dominion (va),174,2002,5.0,52336.0,3ff6a50c-fd98-4410-9c8b-c9140f6b67e8
eric|hauan,northern iowa,174,2002,0.0,37592.0,0ffdaf72-2ed0-4613-9345-d67d3dd2b359
dustin|kawa,north carolina state,174,2002,0.0,34573.0,64cb568d-616c-480c-9eea-3700b127d165
shane|webster,oregon,174,2002,0.0,98532.0,8b83c9c7-11a0-463b-bf20-482cd127ba49
rob|rohn,lehigh (pa),184,2002,8.0,92194.0,1ce57136-fad8-4bac-888a-081ac3765bc3
jessman|smith,iowa,184,2002,4.0,54051.0,15072397-75d3-4bca-9b4d-e5ffa299969c
damion|hahn,minnesota,184,2002,2.0,27093.0,288785be-ab65-4abe-89a4-b90de3592d3f
andy|hrovat,michigan,184,2002,3.0,6488.0,b658f754-8506-4506-be49-bc0c7de1fbd0
clint|wattenberg,cornell (ny),184,2002,7.0,23823.0,60df4161-52cd-4793-b3da-70a680d07868
ralph|denisco,wisconsin,184,2002,0.0,89332.0,789e3c42-392b-4600-8245-58c240939e1a
kyle|hansen,northern iowa,184,2002,12.0,67874.0,21235db6-32ad-4e3b-b82c-5e81058292c7
josh|lambrecht,oklahoma,184,2002,6.0,60269.0,523b5a2f-a92f-45d5-bb6d-a691bb1b6e48
jason|potter,illinois,184,2002,0.0,50849.0,46644ee9-b983-4244-b92f-dd91bba11722
jake|stork,maryland,184,2002,0.0,48791.0,6ec5c29a-89f2-4f4b-b763-6ae2096fd4a8
rowdy|lundegreen,california-fullerton,184,2002,0.0,93944.0,06b61957-c51a-4aa6-b2e3-b089a609e690
travis|pascoe,nebraska,184,2002,11.0,106980.0,155db4b6-9522-433e-a9a6-7df54b527686
josh|millard,lock haven (pa),184,2002,0.0,60329.0,fbbf7abf-24d9-4499-89ed-ae7ddd93b0c5
viktor|sveda,indiana (in),184,2002,5.0,109616.0,fe46db86-80c9-4e07-a126-2f4d3f2f5531
mark|becks,pennsylvania state,184,2002,0.0,75061.0,117915a9-c5ec-40a3-b5f6-44c8f85d8c5e
ben|heizer,northern illinois,184,2002,10.0,10899.0,0c1dba91-12a3-4f70-ae25-cece9651b2c9
scott|justus,virginia tech,184,2002,1.0,97225.0,9ec19b0b-4898-492a-b574-5997b773b98a
isaac|weber,oregon state,184,2002,0.0,46016.0,5224b18d-433d-4915-b5e5-0b50eb86cff6
tom|tanis,rutgers (nj),184,2002,0.0,105967.0,e87dc62b-4ad9-44ba-aab2-7cd07c806236
pat|popolizio,oklahoma state,184,2002,9.0,86908.0,326026be-984e-43b2-b336-4f07837283d9
tony|d'amico,boise state (id),184,2002,0.0,106313.0,7c8b7901-283b-4d40-a36d-35c77945c120
justin|johnson,bloomsburg (pa),184,2002,0.0,61640.0,3bea9d3e-ca1a-4dda-b29c-9f6e49b3220e
jimi|massey,virginia,184,2002,0.0,55058.0,b118956c-cd6a-4a9c-8680-842bc78506e3
eddie|gifford,fresno state (ca),184,2002,0.0,35464.0,de525e23-25bd-4629-9e87-0568abb69b58
cael|sanderson,iowa state,197,2002,1.0,18118.0,cad35168-dd78-4aec-8e45-81e061df8651
nick|preston,ohio state,197,2002,4.0,84838.0,c14f1af3-4698-40b2-8e9b-79493ceb5d6a
justin|ruiz,nebraska,197,2002,0.0,61799.0,a14c9b6a-75dd-43d8-bf5d-f59ca4e77c0a
kyle|smith,michigan,197,2002,6.0,68138.0,d71aa583-2060-42b8-94a3-19599702cdab
jason|payne,northern iowa,197,2002,8.0,50832.0,f3a8c7c4-d6a3-4689-8967-f7ddd64bfbda
jon|trenge,lehigh (pa),197,2002,2.0,58838.0,55e3152c-ff49-446a-bd0b-b87060956a0a
owen|elzen,minnesota,197,2002,3.0,86305.0,55d79178-c53e-4062-8b53-8695984f83cb
scott|barker,missouri,197,2002,5.0,96956.0,e5efd372-423a-48cc-b631-9d5331bed300
brent|miller,west virginia,197,2002,0.0,15239.0,75375d34-0ddf-4b92-bf21-18e210a3f35f
david|shunamon,edinboro (pa),197,2002,11.0,30452.0,042d0084-3c40-4dda-aedb-29ae789c6b15
kyle|cerminara,buffalo (ny),197,2002,0.0,67762.0,cc1cfab1-41e4-479d-9476-3d477bbfe4b6
david|sandberg,pittsburgh (pa),197,2002,0.0,30432.0,bc908933-35c3-4e99-aa3d-704306dd613c
matt|greenberg,cornell (ny),197,2002,0.0,76879.0,5d4bd583-949c-46c5-a6de-9ace2956f401
anthony|reynolds,sacred heart (ct),197,2002,12.0,7777.0,e40540d4-7e4d-4dee-8091-23759599a056
chris|jones,drexel (pa),197,2002,0.0,22147.0,934c3b90-27d1-414b-b8d9-dc61c52ce085
tom|grossman,oklahoma,197,2002,10.0,105510.0,dfbfebcc-84fd-4e81-9576-32c80a28247d
avery|zerkle,lock haven (pa),197,2002,0.0,10016.0,667b5b15-5a5d-4902-925c-2a65595f19bd
david|schenk,california-poly,197,2002,0.0,30437.0,8968fa7c-b75f-47e7-992d-aec65f0db2bb
erik|gladish,arizona state,197,2002,9.0,38010.0,7e086a77-052a-4d97-bf42-f3cb5e7b3dbd
willie|gruenwald,oklahoma state,197,2002,0.0,111091.0,613084af-d937-45cd-91a1-1fc114ff701a
chris|skretkowicz,hofstra (ny),197,2002,7.0,22474.0,478d153f-2b5e-494c-966f-a3ce21e255dd
john|wechter,michigan state,197,2002,0.0,58347.0,fae7e8c0-ade9-4038-b4d6-567cb908f917
eric|mausser,clarion (pa),197,2002,0.0,37683.0,9e366c0c-5c19-4c31-bafa-371a7be3264e
pat|degain,indiana (in),197,2002,0.0,86735.0,a161fdfb-3427-4f1a-830e-d7220cddf734
tyrone|byrd,illinois,197,2002,0.0,108873.0,d71b8f13-6804-4aa3-8fef-50268d093d11
tommy|rowlands,ohio state,285,2002,1.0,106177.0,e67970df-5976-43c1-8dbe-1e8ad5f6468c
john|lockhart,illinois,285,2002,5.0,57676.0,ae69ee66-51f1-4d02-9393-f26c527655be
steven 'garrett'|lowney,minnesota,285,2002,4.0,101511.0,2efc6947-06a8-4645-a649-1c44568da523
dawid|rechul,harvard (ma),285,2002,0.0,30635.0,08fd6550-2a32-4e09-af68-7cb564c1a549
kellan|fluckinger,arizona state,285,2002,10.0,64637.0,9f126b6a-02b3-4783-95c4-b0f0ee34f622
jake|vercelli,purdue (in),285,2002,6.0,48834.0,68ae15f1-31c3-4d6f-9129-4c1f911b8955
john|testa,clarion (pa),285,2002,12.0,58252.0,9b220d01-ea88-4d57-bb31-041539870056
leonce|crump,oklahoma,285,2002,3.0,70257.0,50e19b11-7387-4b42-aa72-ce936c0d6082
paul|hynek,northern iowa,285,2002,9.0,87405.0,f85d6c9c-5e5d-4c69-b6da-2b9391623502
steve|mocco,iowa,285,2002,2.0,101173.0,86aa6c9d-d0e8-4d0d-9538-7e302487dc9c
bronson|lingamfelter,brown (ri),285,2002,0.0,16870.0,16551f77-8cee-40d1-8420-f13649eeb264
pat|cummins,pennsylvania state,285,2002,0.0,86726.0,74edbbe0-5c76-4833-848c-10cc5a1aa422
matt|feast,pennsylvania,285,2002,0.0,76799.0,6738c9f2-9c20-4dd5-a7ab-a796ddb48ec2
jason|cooley,oregon state,285,2002,7.0,50534.0,1a257db1-a725-43b4-ba54-5073bd6874f2
boe|rushton,boise state (id),285,2002,0.0,13531.0,db269310-c85e-4051-ab4c-40c73bbc7193
adrian|thompson,howard (dc),285,2002,0.0,2113.0,da696e59-508f-4a5c-81fc-93b7ae97d02c
ryan|kehler,west virginia,285,2002,0.0,94760.0,00bc1d64-5193-4741-83a2-205954b13ba1
mark|knauer,iowa state,285,2002,0.0,75409.0,27a126e3-1b8c-4775-927e-cd82ed705ac4
matt|kenny,north carolina,285,2002,0.0,77000.0,2871a4d5-a109-45fd-a3b2-6110b556f712
jack|leffler,central michigan,285,2002,0.0,47082.0,8af7d5e7-0daf-4d8e-8130-fb8fc18ee681
steve|kovach,navy (md),285,2002,0.0,101059.0,a0e24589-b9dc-4850-9ee6-42cf36f229ff
kevin|hoy,air force (co),285,2002,8.0,65959.0,72d33fe8-4e49-4317-86b7-7c0e3ef7c94d
travis|lee,cornell (ny),125,2003,2.0,106942.0,3f2b20df-7bc4-4506-8caa-d3f9ee3548ea
jason|powell,nebraska,125,2003,9.0,50851.0,d72ba694-3f51-4045-bb01-3b5826f4c3f8
tony|black,wisconsin,125,2003,10.0,106257.0,f494754c-6762-45c2-983f-2e38e12093b7
nick|simmons,michigan state,125,2003,5.0,84938.0,e588d277-da56-4f84-88b0-74a06f00030b
terrance|clendenin,lehigh (pa),125,2003,0.0,103331.0,88ec8d45-7f1c-4306-9bc5-02446580d9e6
ben|vombaur,boise state (id),125,2003,3.0,11153.0,a6f946f3-3df0-4731-a803-02a8728ddc73
bo|maynes,oklahoma,125,2003,6.0,12668.0,57e74ec8-f8cd-482b-8740-53b77e52442f
chris|fleeger,purdue (in),125,2003,1.0,22004.0,0ff763f8-e118-4df1-a84f-44d937d7baff
aj|grant,michigan,125,2003,4.0,2517.0,e988d58d-a027-47b0-b3db-3b1c450fe5cf
luke|eustice,iowa,125,2003,7.0,72410.0,100edebe-2617-4477-9483-6c4aed843716
rocco|mansueto,cleveland state (oh),125,2003,0.0,92896.0,fb75b0dc-8662-4b5d-a3ad-ed1820f2513e
grant|nakamura,iowa state,125,2003,0.0,42877.0,9660a316-1cf3-49b8-ac81-3cf3c04b3ebf
chris|rodrigues,north carolina,125,2003,11.0,22418.0,e88c9add-1f15-41da-941a-82f038cb4c8e
seth|lisa,west virginia,125,2003,0.0,98133.0,0427a895-3830-4e21-b907-5a1b1c8d0a58
bob|stinson,rider (nj),125,2003,0.0,13297.0,f719895a-dbc5-4950-8155-2561575f561b
tommy|hoang,duke (nc),125,2003,0.0,106139.0,55740ec0-bdcd-4c0f-98c6-7bc92b869fbd
